機種,LotNo,測定箇所,強度,破壊モード,コメント,設備,作業者,日時,テスト装置,テストグループ
CLU04CH1212C4-000,20827DD001,BS-ZD-Ball,60.030,4,,2,8011269,2020/09/01 16:12:35,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-ZD-Ball,56.570,4,,2,8011269,2020/09/01 16:12:35,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-ZD-Ball,61.414,4,,2,8011269,2020/09/01 16:12:35,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-ZD-Ball,62.852,4,,2,8011269,2020/09/01 16:12:35,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-ZD-Ball,59.276,4,,2,8011269,2020/09/01 16:12:35,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-ZD-Ball,60.091,4,,2,8011269,2020/09/01 16:12:35,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-ZD-Ball,58.152,4,,2,8011269,2020/09/01 16:12:35,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-ZD-Ball,64.088,4,,2,8011269,2020/09/01 16:12:35,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-ZD-Ball,61.298,4,,2,8011269,2020/09/01 16:12:35,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-ZD-Ball,57.375,4,,2,8011269,2020/09/01 16:12:35,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Anode,67.763,4,,2,8011269,2020/09/01 16:17:07,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Anode,65.964,4,,2,8011269,2020/09/01 16:17:07,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Anode,65.702,4,,2,8011269,2020/09/01 16:17:07,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Anode,65.949,4,,2,8011269,2020/09/01 16:17:07,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Anode,68.511,4,,2,8011269,2020/09/01 16:17:07,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Anode,63.322,4,,2,8011269,2020/09/01 16:17:07,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Anode,63.395,4,,2,8011269,2020/09/01 16:17:07,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Anode,62.155,4,,2,8011269,2020/09/01 16:17:07,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Anode,63.860,4,,2,8011269,2020/09/01 16:17:07,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Anode,64.121,4,,2,8011269,2020/09/01 16:17:07,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Bump,68.718,4,,2,8011269,2020/09/01 16:19:16,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Bump,70.480,4,,2,8011269,2020/09/01 16:19:16,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Bump,70.322,4,,2,8011269,2020/09/01 16:19:16,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Bump,70.898,4,,2,8011269,2020/09/01 16:19:16,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Bump,71.192,4,,2,8011269,2020/09/01 16:19:16,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Bump,73.109,4,,2,8011269,2020/09/01 16:19:16,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Bump,64.527,4,,2,8011269,2020/09/01 16:19:16,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Bump,73.019,4,,2,8011269,2020/09/01 16:19:16,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Bump,71.223,4,,2,8011269,2020/09/01 16:19:16,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Bump,72.827,4,,2,8011269,2020/09/01 16:19:16,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Cathode,64.675,4,,2,8011269,2020/09/01 16:21:11,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Cathode,64.587,4,,2,8011269,2020/09/01 16:21:11,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Cathode,64.769,4,,2,8011269,2020/09/01 16:21:11,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Cathode,64.332,4,,2,8011269,2020/09/01 16:21:11,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Cathode,66.417,4,,2,8011269,2020/09/01 16:21:11,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Cathode,63.437,4,,2,8011269,2020/09/01 16:21:11,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Cathode,61.890,4,,2,8011269,2020/09/01 16:21:11,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Cathode,65.807,4,,2,8011269,2020/09/01 16:21:11,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Cathode,67.377,4,,2,8011269,2020/09/01 16:21:11,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-LED-Cathode,65.720,4,,2,8011269,2020/09/01 16:21:11,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-Lead-Bump,117.98,4,,2,8011269,2020/09/01 16:23:56,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-Lead-Bump,130.81,4,,2,8011269,2020/09/01 16:23:56,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-Lead-Bump,126.04,4,,2,8011269,2020/09/01 16:23:56,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-Lead-Bump,126.97,4,,2,8011269,2020/09/01 16:23:56,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-Lead-Bump,118.79,4,,2,8011269,2020/09/01 16:23:56,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-Lead-Bump,127.67,4,,2,8011269,2020/09/01 16:23:56,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-Lead-Bump,119.97,4,,2,8011269,2020/09/01 16:23:56,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-Lead-Bump,121.56,4,,2,8011269,2020/09/01 16:23:56,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-Lead-Bump,120.26,4,,2,8011269,2020/09/01 16:23:56,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,BS-Lead-Bump,122.74,4,,2,8011269,2020/09/01 16:23:56,4000 Optima_20236819,BALL SHEAR 250g
CLU04CH1212C4-000,20827DD001,PC-LED-A-L,6.7255,2,,2,8011269,2020/09/01 16:05:32,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-A-L,6.6517,2,,2,8011269,2020/09/01 16:05:32,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-A-L,6.3781,2,,2,8011269,2020/09/01 16:05:32,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-A-L,6.3896,2,,2,8011269,2020/09/01 16:05:32,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-A-L,6.2598,2,,2,8011269,2020/09/01 16:05:32,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-A-L,6.5406,2,,2,8011269,2020/09/01 16:05:32,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-A-L,6.2746,2,,2,8011269,2020/09/01 16:05:32,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-A-L,6.4525,2,,2,8011269,2020/09/01 16:05:32,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-A-L,6.5441,2,,2,8011269,2020/09/01 16:05:32,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-A-L,6.6326,2,,2,8011269,2020/09/01 16:05:32,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-P-P,6.4450,2,,2,8011269,2020/09/01 16:07:52,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-P-P,6.2382,2,,2,8011269,2020/09/01 16:07:52,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-P-P,6.4331,2,,2,8011269,2020/09/01 16:07:52,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-P-P,6.1792,2,,2,8011269,2020/09/01 16:07:52,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-P-P,6.4522,2,,2,8011269,2020/09/01 16:07:52,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-P-P,6.2661,2,,2,8011269,2020/09/01 16:07:52,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-P-P,6.2143,2,,2,8011269,2020/09/01 16:07:52,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-P-P,6.0760,2,,2,8011269,2020/09/01 16:07:52,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-P-P,6.3359,2,,2,8011269,2020/09/01 16:07:52,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-P-P,6.2786,2,,2,8011269,2020/09/01 16:07:52,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-C-L,6.2399,2,,2,8011269,2020/09/01 16:09:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-C-L,6.0634,2,,2,8011269,2020/09/01 16:09:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-C-L,5.8446,2,,2,8011269,2020/09/01 16:09:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-C-L,6.3430,2,,2,8011269,2020/09/01 16:09:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-C-L,6.0467,2,,2,8011269,2020/09/01 16:09:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-C-L,6.2472,2,,2,8011269,2020/09/01 16:09:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-C-L,6.3284,2,,2,8011269,2020/09/01 16:09:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-C-L,6.2014,2,,2,8011269,2020/09/01 16:09:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-C-L,6.3398,2,,2,8011269,2020/09/01 16:09:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-LED-C-L,6.0327,2,,2,8011269,2020/09/01 16:09:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-ZD-Pull,6.9623,2,,2,8011269,2020/09/01 16:10:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-ZD-Pull,6.9872,2,,2,8011269,2020/09/01 16:10:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-ZD-Pull,6.7714,2,,2,8011269,2020/09/01 16:10:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-ZD-Pull,6.5567,2,,2,8011269,2020/09/01 16:10:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-ZD-Pull,6.7834,2,,2,8011269,2020/09/01 16:10:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-ZD-Pull,6.6582,2,,2,8011269,2020/09/01 16:10:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-ZD-Pull,6.3121,2,,2,8011269,2020/09/01 16:10:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-ZD-Pull,6.7213,2,,2,8011269,2020/09/01 16:10:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-ZD-Pull,6.6285,2,,2,8011269,2020/09/01 16:10:10,4000 Optima_20236819,PULL CUT 25g
CLU04CH1212C4-000,20827DD001,PC-ZD-Pull,6.9765,2,,2,8011269,2020/09/01 16:10:10,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,BS-LED-Anode,55.168,4,,1,8011425,2020/08/26 18:39:11,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Anode,58.483,4,,1,8011425,2020/08/26 18:39:11,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Anode,60.130,4,,1,8011425,2020/08/26 18:39:11,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Anode,58.802,4,,1,8011425,2020/08/26 18:39:11,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Anode,61.322,4,,1,8011425,2020/08/26 18:39:11,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Anode,60.865,4,,1,8011425,2020/08/26 18:39:11,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Anode,60.700,4,,1,8011425,2020/08/26 18:39:11,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Anode,62.120,4,,1,8011425,2020/08/26 18:39:11,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Anode,66.949,4,,1,8011425,2020/08/26 18:39:11,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Anode,60.875,4,,1,8011425,2020/08/26 18:39:11,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Cathode,55.294,4,,1,8011425,2020/08/26 18:42:53,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Cathode,57.155,4,,1,8011425,2020/08/26 18:42:53,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Cathode,56.020,4,,1,8011425,2020/08/26 18:42:53,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Cathode,51.835,4,,1,8011425,2020/08/26 18:42:53,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Cathode,55.827,4,,1,8011425,2020/08/26 18:42:53,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Cathode,52.983,4,,1,8011425,2020/08/26 18:42:53,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Cathode,55.683,4,,1,8011425,2020/08/26 18:42:53,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Cathode,57.841,4,,1,8011425,2020/08/26 18:42:53,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Cathode,54.028,4,,1,8011425,2020/08/26 18:42:53,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Cathode,55.174,4,,1,8011425,2020/08/26 18:42:53,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Bump,64.918,4,,1,8011425,2020/08/26 18:46:39,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Bump,67.179,4,,1,8011425,2020/08/26 18:46:39,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Bump,63.083,4,,1,8011425,2020/08/26 18:46:39,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Bump,67.434,4,,1,8011425,2020/08/26 18:46:39,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Bump,68.878,4,,1,8011425,2020/08/26 18:46:39,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Bump,66.963,4,,1,8011425,2020/08/26 18:46:39,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Bump,67.947,4,,1,8011425,2020/08/26 18:46:39,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Bump,70.557,4,,1,8011425,2020/08/26 18:46:39,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Bump,66.533,4,,1,8011425,2020/08/26 18:46:39,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-LED-Bump,66.618,4,,1,8011425,2020/08/26 18:46:39,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-Lead-Bump,111.95,4,,1,8011425,2020/08/26 18:49:26,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-Lead-Bump,96.303,4,,1,8011425,2020/08/26 18:49:26,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-Lead-Bump,112.87,4,,1,8011425,2020/08/26 18:49:26,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-Lead-Bump,97.210,4,,1,8011425,2020/08/26 18:49:26,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-Lead-Bump,109.29,4,,1,8011425,2020/08/26 18:49:26,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-Lead-Bump,106.75,4,,1,8011425,2020/08/26 18:49:26,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-Lead-Bump,103.79,4,,1,8011425,2020/08/26 18:49:26,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-Lead-Bump,117.51,4,,1,8011425,2020/08/26 18:49:26,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-Lead-Bump,103.42,4,,1,8011425,2020/08/26 18:49:26,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-Lead-Bump,95.027,4,,1,8011425,2020/08/26 18:49:26,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-ZD-Ball,54.657,4,,1,8011425,2020/08/26 18:55:16,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-ZD-Ball,52.905,4,,1,8011425,2020/08/26 18:55:16,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-ZD-Ball,57.018,4,,1,8011425,2020/08/26 18:55:16,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-ZD-Ball,54.209,4,,1,8011425,2020/08/26 18:55:16,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-ZD-Ball,58.385,4,,1,8011425,2020/08/26 18:55:16,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-ZD-Ball,54.193,4,,1,8011425,2020/08/26 18:55:16,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-ZD-Ball,52.916,4,,1,8011425,2020/08/26 18:55:16,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-ZD-Ball,51.060,4,,1,8011425,2020/08/26 18:55:16,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-ZD-Ball,58.849,4,,1,8011425,2020/08/26 18:55:16,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,BS-ZD-Ball,60.943,4,,1,8011425,2020/08/26 18:55:16,4000 Optima_20236819,BALL SHEAR 250g
CLU028H0701C4-000,20825DD002,PC-LED-A-L,10.191,2,,1,8011425,2020/08/26 18:26:54,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-A-L,10.453,2,,1,8011425,2020/08/26 18:26:54,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-A-L,9.9530,2,,1,8011425,2020/08/26 18:26:54,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-A-L,10.697,2,,1,8011425,2020/08/26 18:26:54,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-A-L,10.741,2,,1,8011425,2020/08/26 18:26:54,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-A-L,10.609,2,,1,8011425,2020/08/26 18:26:54,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-A-L,9.4310,2,,1,8011425,2020/08/26 18:26:54,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-A-L,10.557,2,,1,8011425,2020/08/26 18:26:54,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-A-L,10.077,2,,1,8011425,2020/08/26 18:26:54,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-A-L,10.587,2,,1,8011425,2020/08/26 18:26:54,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-C-L,10.171,2,,1,8011425,2020/08/26 18:30:22,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-C-L,10.555,2,,1,8011425,2020/08/26 18:30:22,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-C-L,10.220,2,,1,8011425,2020/08/26 18:30:22,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-C-L,10.297,2,,1,8011425,2020/08/26 18:30:22,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-C-L,9.9340,2,,1,8011425,2020/08/26 18:30:22,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-C-L,10.253,2,,1,8011425,2020/08/26 18:30:22,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-C-L,10.287,2,,1,8011425,2020/08/26 18:30:22,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-C-L,10.050,2,,1,8011425,2020/08/26 18:30:22,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-C-L,9.9190,2,,1,8011425,2020/08/26 18:30:22,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-C-L,10.442,2,,1,8011425,2020/08/26 18:30:22,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-P-P,10.318,2,,1,8011425,2020/08/26 18:33:17,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-P-P,9.8280,2,,1,8011425,2020/08/26 18:33:17,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-P-P,10.558,2,,1,8011425,2020/08/26 18:33:17,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-P-P,10.251,2,,1,8011425,2020/08/26 18:33:17,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-P-P,9.7756,2,,1,8011425,2020/08/26 18:33:17,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-P-P,9.6221,2,,1,8011425,2020/08/26 18:33:17,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-P-P,9.8558,2,,1,8011425,2020/08/26 18:33:17,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-P-P,9.8898,2,,1,8011425,2020/08/26 18:33:17,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-P-P,10.095,2,,1,8011425,2020/08/26 18:33:17,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-LED-P-P,9.8804,2,,1,8011425,2020/08/26 18:33:17,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-ZD-Pull,12.491,2,,1,8011425,2020/08/26 18:35:42,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-ZD-Pull,12.894,2,,1,8011425,2020/08/26 18:35:42,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-ZD-Pull,12.791,2,,1,8011425,2020/08/26 18:35:42,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-ZD-Pull,12.827,2,,1,8011425,2020/08/26 18:35:42,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-ZD-Pull,12.911,2,,1,8011425,2020/08/26 18:35:42,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-ZD-Pull,12.925,2,,1,8011425,2020/08/26 18:35:42,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-ZD-Pull,12.613,2,,1,8011425,2020/08/26 18:35:42,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-ZD-Pull,12.861,2,,1,8011425,2020/08/26 18:35:42,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-ZD-Pull,12.965,2,,1,8011425,2020/08/26 18:35:42,4000 Optima_20236819,PULL CUT 25g
CLU028H0701C4-000,20825DD002,PC-ZD-Pull,13.103,2,,1,8011425,2020/08/26 18:35:42,4000 Optima_20236819,PULL CUT 25g
